geo,date,tv_impression,radio_impression,print_impression,search_impression,social_impression,competitor_sales_control,sentiment_score_control,tv_spend,radio_spend,print_spend,search_spend,social_spend,population,sales
Geo6,11/1/21,666652,408652,0,596904,68603,-0.9661854,2.431476,4888.3745,3939.9084,0,4651.5776,534.5485,218910.16,59877.4247
Geo6,11/8/21,0,0,0,464624,0,0.027326882,-1.7462705,0,0,0,3620.7407,0,218910.16,97059.25188
Geo6,11/15/21,433891,475626,0,1234820,392087,1.1320555,0.16842645,3181.6025,4585.6206,0,9622.755,3055.1072,218910.16,52909.60281
Geo6,11/22/21,726645,402740,245792,1223402,908854,1.8415209,2.0026593,5328.2866,3882.9094,1826.4618,9533.777,7081.71,218910.16,54322.98827
Geo6,11/29/21,126188,145013,210335,1087271,228551,1.2555025,-0.9456321,925.3017,1398.1039,1562.9835,8472.929,1780.8492,218910.16,43267.83636
Geo6,12/6/21,92297,25475,184196,467428,96411,1.0749123,-1.2495832,676.7884,245.61038,1368.7465,3642.5918,751.226,218910.16,70606.83987
Geo6,12/13/21,683902,302142,0,1202278,316838,-1.4539604,1.3446677,5014.864,2913.021,0,9369.161,2468.7737,218910.16,106432.4344
Geo6,12/20/21,0,41378,0,653117,373725,0.013841569,1.2724776,0,398.93488,0,5089.6367,2912.0322,218910.16,41937.24618
Geo6,12/27/21,597818,0,0,393902,507258,-0.53467274,-0.82789004,4383.634,0,0,3069.6155,3952.5095,218910.16,101948.085
Geo6,1/3/22,289270,0,0,277660,333990,-0.43995005,-2.2796202,2121.1367,0,0,2163.76,2602.4204,218910.16,114359.6475
Geo6,1/10/22,320200,360541,467507,1327472,1153402,2.5713303,0.58138436,2347.938,3476.0593,3474.0093,10344.778,8987.206,218910.16,62403.14444
Geo6,1/17/22,0,376265,0,766763,257152,-0.34612173,-0.7623672,0,3627.658,0,5975.2617,2003.7056,218910.16,99067.40527
Geo6,1/24/22,421784,410892,25409,301782,0,-0.3586849,0.9882467,3092.8252,3961.505,188.81236,2351.739,0,218910.16,58175.98274
Geo6,1/31/22,0,143930,0,384808,0,-1.1729515,-1.101687,0,1387.6625,0,2998.7473,0,218910.16,104947.6201
Geo6,2/7/22,194886,185430,0,699174,338009,0.70796764,-0.41547936,1429.0452,1787.7737,0,5448.5513,2633.7363,218910.16,71510.00353
Geo6,2/14/22,466276,385508,137943,1259440,540380,0.048751593,0.6926927,3419.0728,3716.772,1025.044,9814.615,4210.593,218910.16,78507.24694
Geo6,2/21/22,373449,276611,351802,1265935,563955,1.147896,0.8220797,2738.398,2666.8708,2614.214,9865.23,4394.2876,218910.16,82246.28885
Geo6,2/28/22,569454,391305,0,378743,34688,-1.8699367,1.276136,4175.6484,3772.662,0,2951.4836,270.28586,218910.16,124451.0124
Geo6,3/7/22,181888,0,0,541854,374500,-1.0227423,-1.6122805,1333.7344,0,0,4222.582,2918.071,218910.16,130378.3089
Geo6,3/14/22,0,103691,0,0,302764,0.07057559,-3.3204043,0,999.7089,0,0,2359.1104,218910.16,170897.603
Geo6,3/21/22,123709,77323,0,341277,345424,-0.32077873,-0.95167994,907.1239,745.48895,0,2659.5173,2691.5132,218910.16,49441.18689
Geo6,3/28/22,0,0,0,793593,420562,-1.4268405,-1.2155473,0,0,0,6184.3433,3276.982,218910.16,76565.76549
Geo6,4/4/22,112427,132298,0,431332,278576,-0.1838839,-0.29124716,824.39606,1275.5156,0,3361.3015,2170.6394,218910.16,56592.76763
Geo6,4/11/22,550806,167264,0,0,105286,-1.0698307,-0.37039253,4038.908,1612.631,0,0,820.3792,218910.16,73173.22956
Geo6,4/18/22,324488,0,0,188699,0,-1.6765485,-1.4182273,2379.3809,0,0,1470.5012,0,218910.16,88536.1384
Geo6,4/25/22,331989,0,0,644437,486653,0.30484164,-1.5771798,2434.3835,0,0,5021.9946,3791.9573,218910.16,72224.76404
Geo6,5/2/22,695037,99062,0,338561,267600,-0.77964306,-2.0446134,5096.514,955.0797,0,2638.3518,2085.1155,218910.16,100065.1784
Geo6,5/9/22,295003,282547,0,310349,589765,0.91969407,-1.3659747,2163.1753,2724.101,0,2418.5002,4595.3965,218910.16,85930.47361
Geo6,5/16/22,836233,211554,0,826662,125266,-2.336914,1.7586155,6131.865,2039.6411,0,6442.045,976.06165,218910.16,82968.53257
Geo6,5/23/22,0,0,0,0,96209,-0.6520505,-2.1380744,0,0,0,0,749.652,218910.16,162370.8277
Geo6,5/30/22,299498,0,0,715307,468741,0.41058588,-1.1885171,2196.136,0,0,5574.2734,3652.3884,218910.16,112409.7443
Geo6,6/6/22,593367,7600,0,817701,384469,-0.77699274,0.06378603,4350.996,73.27336,0,6372.2134,2995.7485,218910.16,61831.63848
Geo6,6/13/22,615938,209789,334189,903392,721923,-1.5993862,2.4335876,4516.503,2022.6244,2483.3333,7039.9893,5625.16,218910.16,69070.6573
Geo6,6/20/22,0,153161,0,341665,768749,-0.38972914,-0.8851132,0,1476.6606,0,2662.5408,5990.0244,218910.16,140352.87
Geo6,6/27/22,73132,134346,0,252529,0,-1.1828119,-1.1728797,536.2567,1295.2609,0,1967.9182,0,218910.16,67941.1971
Geo6,7/4/22,1094086,142532,0,1045563,571188,-0.85157853,0.15653619,8022.6294,1374.184,0,8147.9053,4450.6465,218910.16,133040.8412
Geo6,7/11/22,519938,445506,251827,649224,649011,-0.43272635,1.2634405,3812.5615,4295.2266,1871.3074,5059.299,5057.0366,218910.16,82284.48688
Geo6,7/18/22,847238,32769,0,839406,251381,-1.03929,1.0519093,6212.5615,315.93353,0,6541.357,1958.7385,218910.16,91518.05466
Geo6,7/25/22,514528,362176,0,778139,0,-0.57694,0.7548483,3772.8914,3491.8228,0,6063.913,0,218910.16,129236.9394
Geo6,8/1/22,338186,504377,454523,1321620,400896,0.6673069,2.452159,2479.8242,4862.8154,3377.526,10299.174,3123.7463,218910.16,60451.1459
Geo6,8/8/22,64597,140699,0,314991,541332,0.9953688,-0.7613693,473.6719,1356.5116,0,2454.6746,4218.011,218910.16,61288.10962
Geo6,8/15/22,492812,481015,0,1027653,305841,0.6797552,-0.7793772,3613.654,4637.577,0,8008.336,2383.086,218910.16,147642.035
Geo6,8/22/22,676558,471640,0,729336,272037,0.04616551,0.8498387,4961.0127,4547.1904,0,5683.599,2119.6882,218910.16,58264.10205
Geo6,8/29/22,720176,385816,285958,601816,625278,0.6252618,1.35293,5280.851,3719.7415,2124.9321,4689.856,4872.111,218910.16,83807.21122
Geo6,9/5/22,902828,917086,203036,1325873,919506,1.4753835,2.4467883,6620.188,8841.838,1508.7451,10332.317,7164.7095,218910.16,38692.5893
Geo6,9/12/22,0,0,0,598746,5691,-1.3470898,0.54530454,0,0,0,4665.932,44.34377,218910.16,66225.96278
Geo6,9/19/22,266314,726233,87836,1395296,702803,1.6053165,0.97928464,1952.8069,7001.7803,652.7027,10873.319,5476.179,218910.16,78142.04306
Geo6,9/26/22,622623,0,409012,1072844,394287,0.31795144,1.0574777,4565.522,0,3039.3372,8360.502,3072.2495,218910.16,19041.03179
Geo6,10/3/22,113481,549425,294041,1275821,405428,2.3502629,-0.0672726,832.12476,5297.1333,2184.9966,9942.27,3159.0593,218910.16,57387.70227
Geo6,10/10/22,373215,0,0,638302,613390,1.8738682,0.34158278,2736.6821,0,0,4974.1855,4779.4805,218910.16,81695.74768
Geo6,10/17/22,295354,247995,77093,1019643,695573,1.1027069,-0.5538833,2165.749,2390.9773,572.87225,7945.915,5419.8433,218910.16,90619.84223
Geo6,10/24/22,395465,0,0,336073,167743,-1.4186857,0.32019287,2899.8352,0,0,2618.9631,1307.0386,218910.16,128911.2797
Geo6,10/31/22,324292,81617,0,457070,0,-0.38960165,-0.11753428,2377.9436,786.88837,0,3561.8735,0,218910.16,68943.27107
Geo6,11/7/22,259456,344860,306815,1100839,1132786,2.8790565,-0.096648335,1902.519,3324.875,2279.919,8578.663,8826.568,218910.16,38145.94278
Geo6,11/14/22,117338,895905,317060,1215011,702505,2.203345,2.0020576,860.40704,8637.628,2356.049,9468.387,5473.857,218910.16,56427.38896
Geo6,11/21/22,804083,123862,206346,949618,360633,1.4444077,-0.5430819,5896.118,1194.1823,1533.3416,7400.2217,2810.0205,218910.16,113582.4217
Geo6,11/28/22,240104,214885,130463,823477,755457,2.0647798,0.3837648,1760.6161,2071.756,969.4607,6417.225,5886.454,218910.16,25187.15284
Geo6,12/5/22,235405,350499,89804,926346,463670,0.4938916,1.979428,1726.1598,3379.242,667.3267,7218.8667,3612.8757,218910.16,47642.65809
Geo6,12/12/22,126603,435713,0,686987,491524,0.46262547,-0.28782994,928.3447,4200.81,0,5353.58,3829.9116,218910.16,115227.9836
Geo6,12/19/22,257903,386405,0,717815,239243,0.4031119,0.18232626,1891.1312,3725.42,0,5593.818,1864.1603,218910.16,84019.79643
Geo6,12/26/22,407186,0,104243,404198,7172,-1.5380551,0.48247242,2985.7822,0,774.6219,3149.8506,55.88359,218910.16,79989.53498
Geo6,1/2/23,315174,134768,0,753761,532338,0.87618905,-0.7181511,2311.0837,1299.3295,0,5873.939,4147.9307,218910.16,99904.61766
Geo6,1/9/23,376694,444350,0,1286855,504988,0.6942861,0.55312717,2762.1929,4284.081,0,10028.256,3934.8218,218910.16,64634.9405
Geo6,1/16/23,0,0,0,205253,0,0.45759907,-2.0154998,0,0,0,1599.5039,0,218910.16,73799.70615
Geo6,1/23/23,151397,324299,273441,1028424,901416,2.1658082,-0.33855212,1110.1522,3126.6418,2031.9194,8014.344,7023.754,218910.16,39355.45029
Geo6,1/30/23,297594,460323,267085,1090033,865905,1.787602,0.4585113,2182.1746,4438.0806,1984.6885,8494.453,6747.055,218910.16,46208.33321
Geo6,2/6/23,510098,550453,0,818532,457769,-1.0891845,2.671774,3740.4075,5307.045,0,6378.6895,3566.8955,218910.16,77474.38891
Geo6,2/13/23,376489,478003,0,310847,77132,-0.90992856,0.3510451,2760.6895,4608.5376,0,2422.381,601.00574,218910.16,74379.69054
Geo6,2/20/23,237388,394166,0,637885,269472,-0.60816014,0.1943391,1740.7004,3800.2458,0,4970.936,2099.702,218910.16,90272.43724
Geo6,2/27/23,343580,278596,0,529561,0,-1.4487021,-1.3137138,2519.377,2686.0085,0,4126.7847,0,218910.16,122643.2144
Geo6,3/6/23,520035,0,80462,1139647,135615,1.4688447,0.30892706,3813.2727,0,597.90704,8881.087,1056.7001,218910.16,52688.77759
Geo6,3/13/23,569426,150935,0,539621,20573,-1.4230782,1.8257482,4175.4434,1455.1992,0,4205.1807,160.303,218910.16,85367.59614
Geo6,3/20/23,162017,0,0,0,0,-2.2563484,-2.187571,1188.0258,0,0,0,0,218910.16,112131.0066
Geo6,3/27/23,122097,86938,0,340183,256690,-1.6901038,-0.09813417,895.3035,838.1894,0,2650.9917,2000.1057,218910.16,79428.04249
Geo6,4/3/23,294424,0,0,12039,207479,-1.2058237,-0.9283986,2158.9297,0,0,93.81801,1616.658,218910.16,87674.67429
Geo6,4/10/23,0,0,0,489622,130758,-0.92013276,-0.75819266,0,0,0,3815.5461,1018.85474,218910.16,74850.29305
Geo6,4/17/23,0,0,0,33822,0,-3.762361,-0.7467637,0,0,0,263.56943,0,218910.16,121993.594
Geo6,4/24/23,330879,59812,0,631040,301590,-0.9322712,-0.7784538,2426.244,576.6613,0,4917.594,2349.9624,218910.16,69405.88292
Geo6,5/1/23,255108,0,287358,1037738,54492,0.04537037,0.30022746,1870.6364,0,2135.3354,8086.9263,424.59683,218910.16,89977.50144
Geo6,5/8/23,139233,130766,0,203990,471086,-0.13894151,-2.1217718,1020.9571,1260.7452,0,1589.6615,3670.6604,218910.16,80498.14465
Geo6,5/15/23,121255,0,0,0,0,-2.5752516,-1.7804363,889.1294,0,0,0,0,218910.16,111924.1455
Geo6,5/22/23,120170,119491,0,494516,197139,-0.44215006,-1.3876693,881.17334,1152.0404,0,3853.6843,1536.0896,218910.16,72512.07264
Geo6,5/29/23,0,248878,0,206883,297891,-1.3899331,-0.7102188,0,2399.4905,0,1612.2063,2321.1401,218910.16,89087.42801
Geo6,6/5/23,489826,347509,0,366983,315071,-0.5429115,0.82082087,3591.7585,3350.4148,0,2859.84,2455.0056,218910.16,69292.24415
Geo6,6/12/23,344280,123871,199553,658327,690490,0.07563281,1.151235,2524.51,1194.269,1482.8633,5130.2373,5380.237,218910.16,53240.44336
Geo6,6/19/23,290070,316084,0,463474,368672,-1.0272589,-2.0338473,2127.003,3047.439,0,3611.779,2872.6597,218910.16,111814.3571
Geo6,6/26/23,42352,0,0,548691,629276,0.2523247,-0.27683353,310.5555,0,0,4275.8613,4903.263,218910.16,72742.57666
Geo6,7/3/23,325412,0,0,282897,509480,-2.0096867,0.45286322,2386.156,0,0,2204.5713,3969.823,218910.16,90939.91226
Geo6,7/10/23,728360,0,0,1122029,57611,-0.21384926,0.9015628,5340.862,0,0,8743.793,448.8998,218910.16,62890.14855
Geo6,7/17/23,363382,266735,236126,592058,409509,0.79624027,-0.48435974,2664.5796,2571.654,1754.6345,4613.8135,3190.858,218910.16,52370.58835
Geo6,7/24/23,174268,0,117332,387729,391297,0.3625098,-0.5870812,1277.859,0,871.88525,3021.5103,3048.9517,218910.16,95176.95925
Geo6,7/31/23,597854,0,0,982061,651559,-0.44385317,0.46972293,4383.898,0,0,7653.0444,5076.89,218910.16,62479.34251
Geo6,8/7/23,328279,288641,93137,1267431,570558,0.3467096,0.12570494,2407.179,2782.8547,692.094,9876.888,4445.7373,218910.16,57882.42308
Geo6,8/14/23,351719,0,0,444036,0,-0.79077286,-0.66069484,2579.058,0,0,3460.3018,0,218910.16,122932.5409
Geo6,8/21/23,273274,197762,92946,943212,738018,2.706842,0.8011028,2003.8427,1906.6692,690.6747,7350.3003,5750.571,218910.16,32252.32822
Geo6,8/28/23,291489,0,193054,908797,945400,-0.207358,0.11823887,2137.4082,0,1434.5696,7082.11,7366.473,218910.16,58849.92373
Geo6,9/4/23,425600,791826,300533,1613768,434456,1.9306344,0.44661433,3120.807,7634.178,2233.238,12575.837,3385.2427,218910.16,97448.69592
Geo6,9/11/23,60711,464398,0,1093028,855617,2.3139412,-1.0162399,445.17697,4477.3687,0,8517.793,6666.892,218910.16,67633.04704
Geo6,9/18/23,282455,415006,35448,629441,423268,-0.14093363,-0.29121557,2071.1643,4001.169,263.4114,4905.1333,3298.0667,218910.16,96028.46147
Geo6,9/25/23,404604,275445,187959,549136,954924,0.9415165,-0.42496413,2966.849,2655.629,1396.7091,4279.3296,7440.6836,218910.16,48493.72858
Geo6,10/2/23,608518,367517,292620,1491926,756486,0.5131939,1.4462876,4462.094,3543.3164,2174.437,11626.341,5894.472,218910.16,99674.58027
Geo6,10/9/23,2708,0,80778,596866,108147,-0.42290527,0.5122415,19.857014,0,600.2552,4651.2817,842.6719,218910.16,64004.73965
Geo6,10/16/23,433619,167465,0,800712,439381,-0.27779877,1.0929992,3179.608,1614.5688,0,6239.821,3423.618,218910.16,97254.01809
Geo6,10/23/23,0,0,216656,820733,1075304,1.7764206,0.086645424,0,0,1609.9543,6395.8413,8378.674,218910.16,40900.95733
Geo6,10/30/23,351250,202083,0,541114,115172,-1.3915889,-0.93609846,2575.619,1948.329,0,4216.815,897.41003,218910.16,71424.27867
Geo6,11/6/23,637902,119550,93088,536390,776273,0.032379746,0.38328156,4677.559,1152.6093,691.72986,4180.002,6048.6504,218910.16,89600.06061
Geo6,11/13/23,170606,0,153620,780060,591934,-0.8032735,0.57199574,1251.0066,0,1141.5386,6078.883,4612.2974,218910.16,90878.0582
Geo6,11/20/23,148256,4556,0,946799,282953,0.3339567,-0.25407094,1087.1202,43.92545,0,7378.2534,2204.7446,218910.16,93931.74965
Geo6,11/27/23,409820,307181,0,324891,0,-0.9902898,-0.10063815,3005.0964,2961.6033,0,2531.8237,0,218910.16,69732.40777
Geo6,12/4/23,237888,624874,367866,612619,342225,-0.21271704,0.33512217,1744.3668,6024.555,2733.5845,4774.042,2666.587,218910.16,44240.02011
Geo6,12/11/23,0,0,150377,963993,607350,1.2048697,-2.1396582,0,0,1117.4402,7512.2437,4732.4175,218910.16,104777.4163
Geo6,12/18/23,0,150906,0,949939,35445,1.4833252,-1.6524785,0,1454.9197,0,7402.723,276.18433,218910.16,68238.62878
Geo6,12/25/23,602763,191707,0,723725,338438,-0.9844538,1.1430901,4419.894,1848.2916,0,5639.8735,2637.079,218910.16,99597.96668
Geo6,1/1/24,372109,274167,57294,1005821,631886,-0.24186867,1.8767875,2728.5723,2643.3076,425.74738,7838.2026,4923.6,218910.16,91646.82434
Geo6,1/8/24,664168,522165,0,783151,37207,-0.46866757,0.49277884,4870.16,5034.3135,0,6102.971,289.91367,218910.16,74889.11106
Geo6,1/15/24,0,364789,0,757227,242245,-1.4337785,1.4779724,0,3517.0151,0,5900.949,1887.5516,218910.16,51478.48114
Geo7,1/25/21,2457972,0,33126,1355842,1890671,0.1363639,-1.189686,18023.629,0,246.1568,10565.86,14731.941,733989.56,298395.9313
Geo7,2/1/21,861174,533763,0,2407774,630640,-0.04093395,1.5638986,6314.7505,5146.1323,0,18763.398,4913.891,733989.56,316802.9993
Geo7,2/8/21,960570,0,0,2356162,956162,-1.8075912,0.25233272,7043.594,0,0,18361.193,7450.33,733989.56,333069.2645
Geo7,2/15/21,1415371,176713,0,3213978,1220963,-0.7451124,0.047956526,10378.524,1703.731,0,25046.018,9513.636,733989.56,358982.7152
Geo7,2/22/21,1566962,532090,800550,4531473,2186137,1.1717105,0.5980414,11490.099,5130.003,5948.8267,35313.047,17034.186,733989.56,223556.939
Geo7,3/1/21,1417464,652267,0,3011915,1487744,-0.41928154,-0.11966431,10393.871,6288.657,0,23471.373,11592.37,733989.56,255431.8978
Geo7,3/8/21,2905234,947922,582427,2687951,2691361,0.014461398,0.07487926,21303.275,9139.135,4327.971,20946.773,20970.848,733989.56,390129.0547
Geo7,3/15/21,1467125,1085166,0,2285838,126783,-1.1287125,1.3334835,10758.021,10462.337,0,17813.17,987.88196,733989.56,237280.611
Geo7,3/22/21,1179019,720138,1869706,2918472,4346532,2.2586737,-0.2566135,8645.42,6943.017,13893.644,22743.186,33867.793,733989.56,113794.7255
Geo7,3/29/21,0,0,782908,1757099,947119,0.24808088,-1.5037209,0,0,5817.73,13692.792,7379.8677,733989.56,255854.2753
Geo7,4/5/21,333962,0,0,1630989,1255890,-1.5541978,-0.09425861,2448.851,0,0,12710.037,9785.784,733989.56,364141.7021
Geo7,4/12/21,23386,0,0,2311776,1326190,0.05100885,-0.95595294,171.48306,0,0,18015.303,10333.555,733989.56,326287.5539
Geo7,4/19/21,0,0,0,0,763958,-2.1480193,-1.7881321,0,0,0,0,5952.693,733989.56,367169.9588
Geo7,4/26/21,0,1005293,0,93073,0,-1.7747884,-2.8304849,0,9692.263,0,725.30304,0,733989.56,453059.9158
Geo7,5/3/21,1523256,0,0,2515366,0,-0.29306084,-0.49877805,11169.615,0,0,19601.846,0,733989.56,359200.6078
Geo7,5/10/21,0,268883,458847,3420484,0,0.076076806,-0.6128909,0,2592.3633,3409.6575,26655.285,0,733989.56,393114.7743
Geo7,5/17/21,685361,2127280,1107935,2759958,0,-0.39419848,0.6496223,5025.5625,20509.6,8232.981,21507.912,0,733989.56,391509.8148
Geo7,5/24/21,2092459,0,0,2654237,973838,0.20992625,-0.082672,15343.423,0,0,20684.047,7588.0596,733989.56,272633.117
Geo7,5/31/21,864824,280965,0,462797,447576,-3.1896362,-1.1863836,6341.515,2708.8484,0,3606.5032,3487.4727,733989.56,359439.5938
Geo7,6/7/21,2586255,1336385,288354,4877972,574369,-0.15331963,1.4196111,18964.293,12884.397,2142.7368,38013.258,4475.4326,733989.56,395301.2165
Geo7,6/14/21,0,0,0,3195413,1862728,0.34037083,-1.0793183,0,0,0,24901.344,14514.212,733989.56,410554.747
Geo7,6/21/21,779746,197598,0,3331947,829498,1.5090252,-0.44919068,5717.6616,1905.0881,0,25965.332,6463.375,733989.56,241973.0408
Geo7,6/28/21,1814206,550599,538948,2104847,1188177,0.063241124,0.8158028,13303.07,5308.4526,4004.8818,16402.736,9258.17,733989.56,167153.9713
Geo7,7/5/21,0,1357414,0,3345938,1926196,1.0826488,-0.5730172,0,13087.143,0,26074.361,15008.749,733989.56,285071.439
Geo7,7/12/21,1310347,514413,0,725453,0,-1.9056884,-1.610717,9608.412,4959.575,0,5653.3394,0,733989.56,446881.2786
Geo7,7/19/21,0,0,0,927160,644148,-2.2440672,-0.17391008,0,0,0,7225.21,5019.1445,733989.56,370310.5305
Geo7,7/26/21,1485828,2332228,306352,2286797,1749694,-0.2182427,1.473141,10895.165,22485.55,2276.4785,17820.645,13633.461,733989.56,331220.5231
Geo7,8/2/21,1718015,174310,376040,1893888,1351722,-0.14147079,0.3444479,12597.728,1680.5631,2794.3247,14758.767,10532.498,733989.56,440689.1549
Geo7,8/9/21,2233311,402271,1180840,5265688,1945264,1.4186928,1.4750426,16376.251,3878.3877,8774.733,41034.668,15157.325,733989.56,394816.2787
Geo7,8/16/21,189223,293159,0,3408680,1063779,0.27987927,-0.7450862,1387.5199,2826.4138,0,26563.3,8288.872,733989.56,362016.1585
Geo7,8/23/21,1498949,622529,0,2504992,1968345,0.97782564,-1.5655539,10991.378,6001.946,0,19521.004,15337.17,733989.56,271752.843
Geo7,8/30/21,2198752,1902438,932883,4021681,1913377,0.038779795,1.7899222,16122.84,18341.846,6932.183,31340.318,14908.864,733989.56,388158.3166
Geo7,9/6/21,2008819,735506,407953,1831230,1004740,-1.2967811,0.27742076,14730.114,7091.1836,3031.468,14270.483,7828.8457,733989.56,499100.7631
Geo7,9/13/21,1359720,1523838,691487,3878331,1474192,1.8990444,0.23153406,9970.45,14691.675,5138.3877,30223.215,11486.774,733989.56,314750.2757
Geo7,9/20/21,309408,713196,0,2529298,1524235,-0.018448377,0.45411655,2268.8032,6876.088,0,19710.416,11876.704,733989.56,318425.0678
Geo7,9/27/21,1268895,1661263,516027,3893765,2472373,0.743338,1.5483582,9304.456,16016.621,3834.5579,30343.49,19264.512,733989.56,361934.3663
Geo7,10/4/21,744875,456827,0,1599927,655044,-0.58002675,-0.53611785,5461.962,4404.375,0,12467.976,5104.045,733989.56,430065.1698
Geo7,10/11/21,2567646,748106,0,3569403,1599764,-0.37747133,1.0581443,18827.838,7212.663,0,27815.787,12465.22,733989.56,340816.8069
Geo7,10/18/21,369346,101768,609078,1957376,1705159,1.4266973,-0.5100559,2708.312,981.1689,4526.0127,15253.519,13286.448,733989.56,176043.84
Geo7,10/25/21,2184482,503653,1235903,4425101,3399636,0.29479563,1.0119624,16018.202,4855.835,9183.902,34484.11,26489.664,733989.56,280693.8661
Geo7,11/1/21,804888,0,0,2791112,431365,0.31892288,1.2355942,5902.021,0,0,21750.69,3361.158,733989.56,363540.0365
Geo7,11/8/21,1207716,259547,1884003,5322748,4349496,2.7623582,2.2808037,8855.847,2502.3528,13999.884,41479.33,33890.887,733989.56,207540.0447
Geo7,11/15/21,419693,989812,457967,4201096,2065743,2.2611284,-0.37851334,3077.4924,9543.007,3403.1182,32738.47,16096.087,733989.56,269154.0398
Geo7,11/22/21,2789569,1560656,1123117,5146168,1800970,0.8274484,1.9716693,20455.139,15046.646,8345.798,40103.27,14032.999,733989.56,411507.3091
Geo7,11/29/21,1348064,0,0,1314016,0,-1.2645104,-2.2561922,9884.98,0,0,10239.917,0,733989.56,346770.1698
Geo7,12/6/21,1612337,0,2375748,2827805,2522206,1.7637341,0.79268205,11822.821,0,17654.004,22036.635,19652.807,733989.56,122698.3122
Geo7,12/13/21,1867693,835850,1113225,5067044,1711486,-1.2080119,2.4432,13695.276,8058.6235,8272.291,39486.664,13335.748,733989.56,428039.7288
Geo7,12/20/21,623975,958898,0,4070974,1198440,-0.19449413,0.6041306,4575.436,9244.958,0,31724.45,9338.139,733989.56,429442.1469
Geo7,12/27/21,3064447,784328,0,3253190,1973218,0.12226328,0.06776759,22470.742,7561.888,0,25351.59,15375.14,733989.56,362962.7403
Geo7,1/3/22,1566706,1398470,428084,3496921,3176991,1.7772832,1.4082205,11488.221,13482.973,3181.0598,27250.947,24754.834,733989.56,178717.1759
Geo7,1/10/22,90409,38233,0,1347174,905805,-1.6124771,0.2476322,662.9442,368.61322,0,10498.312,7057.9526,733989.56,560625.2736
Geo7,1/17/22,808092,0,215884,2183942,683151,-0.2709114,-0.12060648,5925.515,0,1604.2177,17019.111,5323.052,733989.56,300309.4963
Geo7,1/24/22,2029360,2275912,0,1463492,467232,-1.2356906,1.9884094,14880.735,21942.594,0,11404.76,3640.6306,733989.56,454069.1953
Geo7,1/31/22,633378,559282,0,791686,0,-0.7137869,-0.3255831,4644.3857,5392.1675,0,6169.4824,0,733989.56,291651.6892
Geo7,2/7/22,0,1705195,0,2940152,998926,1.4322953,-0.66979635,0,16440.18,0,22912.137,7783.543,733989.56,299537.5524
Geo7,2/14/22,245672,7271,0,1248197,519591,-1.982789,-0.7225827,1801.4447,70.10139,0,9727,4048.6072,733989.56,460737.0446
Geo7,2/21/22,56808,1010487,483845,3316033,3052628,2.671147,0.29574355,416.55734,9742.339,3595.4155,25841.316,23785.809,733989.56,259302.4942
Geo7,2/28/22,2763742,158337,950402,2271988,509168,0.8546842,0.11652749,20265.754,1526.5636,7062.3657,17705.24,3967.392,733989.56,331872.1117
Geo7,3/7/22,1900539,158988,0,1082120,1034285,-0.13991116,0.52088225,13936.126,1532.8401,0,8432.789,8059.0576,733989.56,317416.6732
Geo7,3/14/22,0,529333,0,1638922,230695,0.90327746,-1.9398268,0,5103.422,0,12771.858,1797.555,733989.56,195840.1778
Geo7,3/21/22,651387,0,1224520,3615603,2031304,1.6177654,-0.2684886,4776.4404,0,9099.316,28175.818,15827.741,733989.56,300405.6346
Geo7,3/28/22,0,387141,0,2445487,2077944,-0.13866818,-0.53655195,0,3732.516,0,19057.29,16191.156,733989.56,370666.9481
Geo7,4/4/22,1791337,0,0,2828241,0,-0.058329225,0.16796649,13135.378,0,0,22040.03,0,733989.56,338249.7907
Geo7,4/11/22,1013489,0,0,2055442,0,-1.6907492,0.73890346,7431.634,0,0,16017.732,0,733989.56,491618.3966
Geo7,4/18/22,0,0,0,273900,611954,-0.8841668,-3.2840776,0,0,0,2134.459,4768.2915,733989.56,362290.2036
Geo7,4/25/22,689195,560758,0,2515134,828483,0.3393585,-1.7393734,5053.676,5406.3975,0,19600.037,6455.4663,733989.56,277116.7383
Geo7,5/2/22,288124,0,0,1533747,0,-1.976233,-0.9464991,2112.7334,0,0,11952.246,0,733989.56,326265.8409
Geo7,5/9/22,382131,344571,0,786468,814109,9.17E-05,-0.6823915,2802.0608,3322.0889,0,6128.8193,6343.4653,733989.56,323971.9733
Geo7,5/16/22,1534060,0,1278434,3052541,894849,-1.0969508,1.0713962,11248.837,0,9499.946,23787.967,6972.5845,733989.56,261655.6013
Geo7,5/23/22,1826429,2754321,756545,3207660,2612411,-0.39735606,2.1769748,13392.698,26555.047,5621.8286,24996.781,20355.676,733989.56,451019.2529
Geo7,5/30/22,1796880,1884847,1857965,5427250,3066948,1.0297518,1.7096848,13176.024,18172.246,13806.397,42293.69,23897.389,733989.56,255182.199
Geo7,6/6/22,1362686,270202,0,491910,2097096,0.8914683,-2.102553,9992.199,2605.08,0,3833.3762,16340.387,733989.56,422141.8253
Geo7,6/13/22,3595362,1335022,1567134,2541976,2159339,0.17381978,1.0377507,26363.795,12871.256,11645.254,19809.215,16825.379,733989.56,243380.4027
Geo7,6/20/22,0,273316,0,1016987,3018136,2.0198872,-2.3838985,0,2635.1028,0,7925.2173,23517.049,733989.56,201064.5514
Geo7,6/27/22,1558813,244035,0,2550926,0,-2.1534715,0.3596679,11430.344,2352.798,0,19878.96,0,733989.56,286654.0192
